OTU.ID,Kingdom,Phylum,Class,Order,Family,Genus,Species
d1b1079e99d4566601fca76147bf4fe1,Bacteria,Actinobacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,uncultured,uncultured bacterium
ec541fc581b146f42fb045e112708f06,Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria Incertae Sedis,Unknown Family,Acidibacter,NA
9ea4218f8cdf44783d79f26f53565a16,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,NA
0dfcaf0a6da6ffd32a6f0af95a91fa1a,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Segetibacter,uncultured bacterium
b0d35372024622735dcf53bc31cafd30,Bacteria,Chloroflexi,Chloroflexia,Thermomicrobiales,JG30-KF-CM45,NA,NA
a3504525136bfef801f56b84be4b7748,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Blfdi19,NA,NA
f7199eea490261f7c7ec51895d16d15a,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Spirosomaceae,uncultured,metagenome
04a8eb2e578c03a7e76feb65b947ca94,Bacteria,Acidobacteria,Subgroup 6,NA,NA,NA,NA
6a591cc61911d6c3ff3a13f722e62b06,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Nitrosomonadaceae,mle1-7,NA
fc6cefd5245f421cb2ff95ba76a211ee,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,mle1-27,uncultured delta proteobacterium,uncultured delta proteobacterium
93e550d3d51481cf6b15ba1bd0d9af2c,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Craurococcus,uncultured bacterium
1480007e41d1cc99ce5ac2bbfe372cea,Bacteria,Planctomycetes,Phycisphaerae,Tepidisphaerales,WD2101 soil group,NA,NA
9ebb506c06cc525f04d12e5401a4b86d,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,uncultured,NA
5fcc9726776ea6171d8832145ac76b30,Bacteria,Cyanobacteria,Oxyphotobacteria,Nostocales,Coleofasciculaceae,Wilmottia Ant-Ph58,NA
bb41fdf6a4fa43d88324e563d89d3d2c,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,67-14,NA,NA
0a8f7e1637af2733a9a7fe4c97179b21,Bacteria,Elusimicrobia,Lineage IIb,uncultured bacterium,uncultured bacterium,uncultured bacterium,uncultured bacterium
923f33b4ca61bf52ba0a717ec6b5ed71,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Lautropia,metagenome
9fbd48904c9e4c382bc38a15520891ae,Bacteria,Cyanobacteria,Oxyphotobacteria,Nostocales,Nostocaceae,Nostoc PCC-73102,NA
57fd3f156d456ce4025b8f1fa748d9b0,Bacteria,Cyanobacteria,Oxyphotobacteria,Nostocales,uncultured,NA,NA
9a17c7e06a48c85406c53876acda88ab,Bacteria,Proteobacteria,Alphaproteobacteria,Elsterales,uncultured,NA,NA
c08f315867474c69ff8b62371d49f2ab,Bacteria,BRC1,uncultured bacterium,uncultured bacterium,uncultured bacterium,uncultured bacterium,uncultured bacterium
8c4fa401b388ab3c4cdfc9ad333f3a8e,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,FFCH16767,uncultured bacterium,uncultured bacterium
f24137d9ad967d1911c03a6a63abfc6b,Bacteria,Planctomycetes,Planctomycetacia,Gemmatales,Gemmataceae,uncultured,uncultured bacterium
4172b07fd48bee2d85accdf34fb565eb,Bacteria,NA,NA,NA,NA,NA,NA
24e82d16bdf38fc14b49c93b9882adf9,Bacteria,Actinobacteria,Acidimicrobiia,uncultured,uncultured bacterium,uncultured bacterium,uncultured bacterium
b15b262b21851e11e3ed028f12ee8b49,Bacteria,Planctomycetes,Phycisphaerae,Tepidisphaerales,WD2101 soil group,NA,NA
8cbc35c6d8a35ccce66ea2463ba9b40c,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Microscillaceae,uncultured,uncultured Cyclobacteriaceae bacterium
bca1364ace4f7ed6a1c4b5e8653786fd,Bacteria,Actinobacteria,0319-7L14,uncultured actinobacterium,uncultured actinobacterium,uncultured actinobacterium,uncultured actinobacterium
4022d8107bd927deb698479b2b2a9340,Bacteria,Acidobacteria,Blastocatellia (Subgroup 4),Pyrinomonadales,Pyrinomonadaceae,RB41,NA
c425af628a2c76e8311364c757bceaea,Bacteria,Acidobacteria,Subgroup 6,NA,NA,NA,NA
0015f413f4e1f479208afffa98779a76,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Spirosomaceae,Spirosoma,uncultured bacterium
c5b56dbd9474841758ddf3cdee4f5949,Bacteria,Planctomycetes,Planctomycetacia,Isosphaerales,Isosphaeraceae,Singulisphaera,NA
1a852fa9bd254140ed6c7989e37f6d34,Bacteria,Acidobacteria,Subgroup 6,NA,NA,NA,NA
ae48e5c46d405c541aa17c348e04b379,Bacteria,Actinobacteria,Acidimicrobiia,uncultured,uncultured Acidimicrobiales bacterium,uncultured Acidimicrobiales bacterium,uncultured Acidimicrobiales bacterium
496f7d93c134b05a981ebd5a32015cee,Bacteria,Planctomycetes,Planctomycetacia,Gemmatales,Gemmataceae,uncultured,uncultured bacterium
53e6f7d29ab5b24f10b0e9eeed13aad9,Bacteria,NA,NA,NA,NA,NA,NA
c60570e3c37f42052ce8b1da128f0d27,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,NA,NA
5e35edb85c85e2eb196f4f4dcdd7dfd0,Bacteria,Planctomycetes,Planctomycetacia,Isosphaerales,Isosphaeraceae,uncultured,uncultured bacterium
501eca3b2ceb843415f6d6f9b6009125,Bacteria,Actinobacteria,Actinobacteria,Streptosporangiales,Thermomonosporaceae,Actinomadura,NA
a3b1522b9af3ad84890d6712d3043589,Bacteria,Planctomycetes,vadinHA49,NA,NA,NA,NA
f985a37ea2ef6b40d350a2f588f483fb,Bacteria,Acidobacteria,Holophagae,Subgroup 7,NA,NA,NA
d4030c3ee56b5aa26aa22f7766b41896,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,uncultured,NA
e8e71a448ed93640f626ecf6b2cf0383,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,uncultured,NA
88c87d60ab1c45e5735a8a85eb36e1d1,Bacteria,Verrucomicrobia,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Chthoniobacter,uncultured bacterium
203058a18dcba996c8079e224b52a5f4,Bacteria,Acidobacteria,Blastocatellia (Subgroup 4),NA,NA,NA,NA
9cd21407d5d584576d5ac49957e5879f,Bacteria,Chloroflexi,Chloroflexia,Kallotenuales,AKIW781,uncultured soil bacterium,uncultured soil bacterium
befe9f3d7b4194dae9c6ff3c076029fa,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,uncultured bacterium
51ebafe3f72c4c8f82664a6070ba2154,Bacteria,Actinobacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Pseudonocardia,NA
5e0e9d5de80fd6ca913d85dfa5975a50,Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,uncultured,uncultured bacterium,uncultured bacterium
011784c2808b659c8b1aa667cd2e9254,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,uncultured,NA,NA
a16c42c81509d6306ca5a93069f53041,Bacteria,Cyanobacteria,Oxyphotobacteria,Nostocales,Nostocaceae,Nostoc PCC-73102,NA
47ccad992f6fed6f58f9c59230d0af30,Bacteria,Planctomycetes,Planctomycetacia,Isosphaerales,Isosphaeraceae,uncultured,uncultured bacterium
b08c6ccfb754ef255f19795e8a6439f0,Bacteria,Armatimonadetes,uncultured,uncultured bacterium,uncultured bacterium,uncultured bacterium,uncultured bacterium
8eb789582badf9a3f1b14156b64dbc2f,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Segetibacter,NA
e0e780d3440e48a7e17771544f3fea1e,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Solirubrobacter,NA
d716aa9f0d313bf78e7bd2348c379b54,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Cyclobacteriaceae,uncultured,uncultured Sphingobacteriales bacterium
e54b49d2ab9849cfd02e9cfa0adb2a9f,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Cytophagaceae,uncultured bacterium,uncultured bacterium
f4c609635e939927a5b355bfbd07c6b2,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,uncultured,uncultured bacterium,uncultured bacterium
92cd8524ae447e22abb45e3ed6b71e94,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Segetibacter,NA
c9e4d9a47f7597acb04eef89bbed1fd4,Bacteria,Planctomycetes,Planctomycetacia,Isosphaerales,Isosphaeraceae,uncultured,uncultured Isosphaera sp.
d4a18ccfd874b1e9fa2d38b7bf7d040e,Bacteria,Proteobacteria,Alphaproteobacteria,Elsterales,uncultured,NA,NA
02e7b39b6052dde14ca8588896b6ffd7,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Cnuella,uncultured bacterium
b6115a614859c2a2c5ec7eda33f9e26e,Bacteria,Gemmatimonadetes,Longimicrobia,Longimicrobiales,Longimicrobiaceae,uncultured bacterium,uncultured bacterium
3f1b3f38fbbc26b22b85034fffaf218e,Bacteria,Cyanobacteria,Oxyphotobacteria,Nostocales,Nostocaceae,NA,NA
01b22be5392bee0774bf96a5aecd7830,Bacteria,Verrucomicrobia,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,uncultured bacterium,uncultured bacterium
dbd0dbde127595f41d56c50624fe02ca,Bacteria,Armatimonadetes,uncultured,metagenome,metagenome,metagenome,metagenome
4fd9fd3d96a407062d6cb94b7c4b589d,Bacteria,Gemmatimonadetes,Longimicrobia,Longimicrobiales,Longimicrobiaceae,uncultured bacterium,uncultured bacterium
5ce1ba0e8b028e564fe0088a7a9468cd,Bacteria,NA,NA,NA,NA,NA,NA
0ad269e1aa7f74203f1a1d72869510e0,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,D05-2,uncultured bacterium,uncultured bacterium
4f39927d2a43a1d9b60106e5134655b8,Bacteria,Actinobacteria,Rubrobacteria,Rubrobacterales,Rubrobacteriaceae,Rubrobacter,uncultured Rubrobacter sp.
45b7c14301e57f9f6e47a737621f66bc,Bacteria,NA,NA,NA,NA,NA,NA
33db9622eaff7735d1fc9b8465af54de,Bacteria,Chloroflexi,Chloroflexia,Chloroflexales,Herpetosiphonaceae,Herpetosiphon,uncultured bacterium
b71f2f41c353e45be48e50d0b857687b,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,uncultured bacterium,uncultured bacterium,uncultured bacterium
a45ecbea1ecf42de3d7a5c290ddf9a09,Bacteria,Acidobacteria,Subgroup 6,NA,NA,NA,NA
78094b0af892e572109afbb4085274c9,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,uncultured,NA,NA
878821105cdf0f456f8e104d4f2e8af2,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,NA,NA
e89cf3d04aa9a488a82b54084192330b,Bacteria,Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,Pirellula,NA
5a8597e43e7473cbcda953f90ddaa69e,Bacteria,Acidobacteria,Blastocatellia (Subgroup 4),Pyrinomonadales,Pyrinomonadaceae,RB41,NA
b0e216ef9de6d0e1c1dc65154e900986,Bacteria,Verrucomicrobia,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,Verrucomicrobia bacterium LX181,Verrucomicrobia bacterium LX181
9cd7fe07d04f9b60b9aa7a8c68ce9acd,Bacteria,Gemmatimonadetes,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,uncultured,NA
60a0e1f83de1607bb9e22b488eaed022,Bacteria,Planctomycetes,Planctomycetacia,Gemmatales,Gemmataceae,uncultured,uncultured bacterium
5f131fbb22a470e94ed53ff41e278aed,Bacteria,Omnitrophicaeota,Omnitrophia,Omnitrophales,Omnitrophaceae,Candidatus Omnitrophus,uncultured bacterium
1d0d58808d52c7158fb1f0ab522ab8b2,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Phenylobacterium,NA
7a9f96c7e146a7e2bad662745112f3e8,Bacteria,Actinobacteria,Actinobacteria,Frankiales,Geodermatophilaceae,Blastococcus,NA
80cf578389a7d52173f34001f971992f,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Craurococcus,uncultured bacterium
624beb2cf5d64c11e7e0ee372d1f7621,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,Devosia,NA
8651eb2970b74a92879fec85dff7c365,Bacteria,Planctomycetes,Planctomycetacia,Gemmatales,Gemmataceae,uncultured,uncultured bacterium
8c6a9a7e91872adc03ee71d8638ac0e7,Bacteria,Armatimonadetes,Fimbriimonadia,Fimbriimonadales,Fimbriimonadaceae,uncultured bacterium,uncultured bacterium
49570acc0d176b3472ceb1cb602ec9ba,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,uncultured,Gaiella sp. EBR4-RS1,Gaiella sp. EBR4-RS1
8bdae10238d848c57afe27233b07efea,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Bogoriellaceae,Georgenia,NA
ff7664a5f2d5e6b7de624aa2e4d0cd20,Bacteria,NA,NA,NA,NA,NA,NA
7b1a7ee28615af3e1c83ba1d4ecdfa5b,Bacteria,Actinobacteria,MB-A2-108,uncultured bacterium,uncultured bacterium,uncultured bacterium,uncultured bacterium
74c32e2d6d6b1380f8886335d9eebc45,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,FFCH9454,uncultured bacterium,uncultured bacterium
46c9daee2c8accc0e8143e3947d7682c,Bacteria,Actinobacteria,MB-A2-108,uncultured bacterium,uncultured bacterium,uncultured bacterium,uncultured bacterium
c9a146e62c9de928b76c6737dffc5189,Bacteria,NA,NA,NA,NA,NA,NA
831438aa142b30db00922f6916fdc68b,Bacteria,Actinobacteria,Actinobacteria,Frankiales,Geodermatophilaceae,Geodermatophilus,uncultured bacterium
2779d5f94a47cab1b69832277aee70ae,Bacteria,Gemmatimonadetes,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Gemmatimonas,Gemmatimonas sp. enrichment culture clone AOCRB-EC-6
14462b7bf28f713ad20c79a7f414877d,Bacteria,Planctomycetes,Planctomycetacia,Gemmatales,Gemmataceae,NA,NA
2b93ede56a8231d2a6068ae9a3a04584,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,BIrii41,NA,NA
2f8a429405eb3f7b135bb73759e4328b,Bacteria,Planctomycetes,Phycisphaerae,Tepidisphaerales,WD2101 soil group,Planctomycetales bacterium Ellin7244,Planctomycetales bacterium Ellin7244
e3302b86ee426f62c1a3d573e2c05052,Bacteria,Acidobacteria,Subgroup 6,NA,NA,NA,NA
0129c8054750e795a4fca8be2d2b4efa,Bacteria,Gemmatimonadetes,Longimicrobia,Longimicrobiales,Longimicrobiaceae,uncultured bacterium,uncultured bacterium
4b270ab3d048806318a4ae54f1aa8581,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,NA,NA
bbd21431e498221668390a46434886ee,Bacteria,FBP,uncultured soil bacterium,uncultured soil bacterium,uncultured soil bacterium,uncultured soil bacterium,uncultured soil bacterium
eb3bc62b79ad59f25ae88200677f92f5,Bacteria,Chloroflexi,Anaerolineae,Ardenticatenales,Ardenticatenaceae,uncultured,uncultured Caldilinea sp.
0882dbfcee748d141c9e1c1114e87c4d,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,FFCH9454,uncultured bacterium,uncultured bacterium
9bbade688b7622071e9b5e0469c77dbf,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,NA,NA
f90add7e7cd75ef744b418546e2321ea,Bacteria,Planctomycetes,Planctomycetacia,Isosphaerales,Isosphaeraceae,uncultured,uncultured Isosphaera sp.
39848b2dc70c5c9449ac302e98af2397,Bacteria,Chloroflexi,Chloroflexia,Kallotenuales,AKIW781,uncultured bacterium,uncultured bacterium
11335c8c34334ccc27b9364ca8783e00,Bacteria,Acidobacteria,Subgroup 6,NA,NA,NA,NA
e4563b5257cbee7ed320e942d03cde23,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Segetibacter,uncultured bacterium
59fd24d2811e3b38aa3ba3e36fa4624b,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Segetibacter,uncultured bacterium
cdfd08d38fce174855bd09e0ae0d17f2,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,NA,NA
d7fdc1b1e2b858c593c8a4a115d5e00e,Bacteria,Chloroflexi,NA,NA,NA,NA,NA
e2f0fa865fcd166a250024568cd24b35,Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,Iamiaceae,Iamia,NA
364410fa9133f3c81b55915dda58ceb8,Bacteria,Gemmatimonadetes,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,NA,NA
680f01219f8843fde72684883dd6732f,Bacteria,Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,uncultured,uncultured bacterium
b8086daca074651ebcc9730523fe5225,Bacteria,Acidobacteria,Blastocatellia (Subgroup 4),Pyrinomonadales,Pyrinomonadaceae,RB41,NA
800f3818774e5fa9556dc6f32d639654,Bacteria,NA,NA,NA,NA,NA,NA
e36bf592e1d6a7c0c7d8c3eb6ffe4836,Bacteria,Verrucomicrobia,Verrucomicrobiae,Chthoniobacterales,Xiphinematobacteraceae,Candidatus Xiphinematobacter,uncultured Verrucomicrobia bacterium
dd434699ed1fb76f633160a150c98d22,Bacteria,Verrucomicrobia,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Chthoniobacter,uncultured bacterium
4cba9410fc3151a18287ae2e0f0fc8da,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Parviterribacter,uncultured bacterium
3330d74925b5585fd225fc6be979287c,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Rubritaleaceae,Luteolibacter,uncultured Luteolibacter sp.
70f2698b1abb5a8542392e24689e3387,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Cyclobacteriaceae,uncultured,NA
14074d5ffc5270155750252610f80dc3,Bacteria,Cyanobacteria,Oxyphotobacteria,Nostocales,uncultured,uncultured bacterium,uncultured bacterium
eab502218d1f39ced210f83b547d3774,Bacteria,Acidobacteria,Acidobacteriia,Solibacterales,Solibacteraceae (Subgroup 3),Bryobacter,NA
0f812840c81d6ce34b0f66ad77ba5828,Bacteria,Proteobacteria,Gammaproteobacteria,Diplorickettsiales,Diplorickettsiaceae,Aquicella,uncultured bacterium
4ca4608dfc27de82123a623693887bda,Bacteria,Cyanobacteria,Oxyphotobacteria,Nostocales,Nostocaceae,Nostoc PCC-73102,NA
439d648396657982e68f7d2fa10b6610,Bacteria,Cyanobacteria,Oxyphotobacteria,Nostocales,uncultured,uncultured bacterium,uncultured bacterium
73c7293f706d00c0b1af0db27890a70d,Bacteria,Verrucomicrobia,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,uncultured bacterium,uncultured bacterium
04a085c5b17b5b059cbed210aeeca359,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,NA
0b5fb7e0f5ed009cd90396aee5a4b990,Bacteria,Acidobacteria,Blastocatellia (Subgroup 4),Pyrinomonadales,Pyrinomonadaceae,RB41,NA
15677a9326a980ccabd82d97ceb0b5c1,Bacteria,Chloroflexi,Chloroflexia,Kallotenuales,AKIW781,uncultured bacterium,uncultured bacterium
d146943c8490b9fa6848e9c04fb8bb1c,Bacteria,Proteobacteria,Alphaproteobacteria,Azospirillales,Azospirillaceae,Skermanella,NA
9d8a57bcadd9ea802a273d51964e29a5,Bacteria,Gemmatimonadetes,Longimicrobia,Longimicrobiales,Longimicrobiaceae,uncultured bacterium,uncultured bacterium
05e502ef9399092393560e8c95282f75,Bacteria,Proteobacteria,Deltaproteobacteria,Oligoflexales,0319-6G20,NA,NA
02315ac9ff91e34646b0894687d21cf8,Bacteria,Proteobacteria,Gammaproteobacteria,Diplorickettsiales,Diplorickettsiaceae,uncultured,uncultured bacterium
834f1f7ad8bc735990dda2b625876252,Bacteria,Armatimonadetes,Armatimonadia,Armatimonadales,uncultured bacterium,uncultured bacterium,uncultured bacterium
b81abd02278c03bf83b2cd58b2e705c2,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,uncultured,Salinarimonas sp. BN140002
63223c9556d4fce9cfb9563d7a0cd54d,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,uncultured,metagenome,metagenome
ad3aa80d4d5814120958ecc60c7719cc,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Conexibacter,NA
57eeb3cbffa51bed7f7507904c0aa46f,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Segetibacter,uncultured bacterium
8c7346b2696c3f5072090046237c8d67,Bacteria,Verrucomicrobia,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,NA,NA
26bf7732ea8601ba1deeac4d28e6d555,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,JCM 18997,uncultured bacterium
587dc692535acc9b0744a17bcbd23660,Bacteria,Gemmatimonadetes,Longimicrobia,Longimicrobiales,Longimicrobiaceae,uncultured bacterium,uncultured bacterium
402620b603d59320fd0617035dde26e8,Bacteria,Cyanobacteria,Oxyphotobacteria,Nostocales,uncultured,NA,NA
61a6b9bab26cde3d4978e1607ddca81d,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,UTCFX1,NA
f6341ffc0436800794719714280588bf,Bacteria,Acidobacteria,Blastocatellia (Subgroup 4),Blastocatellales,Blastocatellaceae,JGI 0001001-H03,uncultured bacterium
4f7bcb868f9a1fe136d8d172643b667c,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Patulibacter,Patulibacter minatonensis
169f13d8cdb505695fdd5b0c6fc7194c,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Spirosomaceae,Nibrella,uncultured bacterium
cbe34f0b7631c704c48d1e33e7b6fafd,Bacteria,Proteobacteria,Deltaproteobacteria,Oligoflexales,Oligoflexaceae,Oligoflexus,NA
dc1c9a6855dc54254eb5990f86d24488,Bacteria,Gemmatimonadetes,BD2-11 terrestrial group,metagenome,metagenome,metagenome,metagenome
ff3c22fcd837c00cad4bf8dd987f6512,Bacteria,Planctomycetes,Planctomycetacia,Gemmatales,Gemmataceae,uncultured,uncultured bacterium
401218660535df1c8be630df4829807b,Bacteria,Chloroflexi,TK10,uncultured bacterium,uncultured bacterium,uncultured bacterium,uncultured bacterium
201200a5a37fd3d154a4fe47de3cac01,Bacteria,Verrucomicrobia,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Chthoniobacter,uncultured bacterium
3b0f81759646f3af9df95cfba7128774,Bacteria,Chloroflexi,Chloroflexia,Kallotenuales,AKIW781,uncultured bacterium,uncultured bacterium
4dd3908f6eb3d2fd5d55abc6c5ad5959,Bacteria,NA,NA,NA,NA,NA,NA
3129e4710052a047dfc4ed6e88e90b09,Bacteria,NA,NA,NA,NA,NA,NA
f2866d41b5e002b3d4091d767724a687,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Archangiaceae,Anaeromyxobacter,NA
6ee755c1e683635ceacee914eec35dc3,Bacteria,NA,NA,NA,NA,NA,NA
e8609af59b079b2eaefde26a3737ed2c,Bacteria,Chloroflexi,Ktedonobacteria,C0119,uncultured bacterium,uncultured bacterium,uncultured bacterium
437581327929ed36a1e172aa76d1a6e8,Bacteria,Planctomycetes,Phycisphaerae,Tepidisphaerales,WD2101 soil group,uncultured bacterium,uncultured bacterium
96ff89daa197526145d23aec34ca62cd,Bacteria,NA,NA,NA,NA,NA,NA
165f9e182e4a795d42ed89a360e423dd,Bacteria,Chloroflexi,Chloroflexia,Thermobaculales,Thermobaculaceae,Thermobaculum,uncultured bacterium
325048bd599479d025ad9b1fed313f8f,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Candidatus Nitrocosmicus,NA
afe7d6405e2a7925df4b869770b0c2b6,Bacteria,Acidobacteria,Blastocatellia (Subgroup 4),Pyrinomonadales,Pyrinomonadaceae,RB41,uncultivated soil bacterium clone S027
11c221a314d4d48927b614cd848d4899,Bacteria,Chloroflexi,Anaerolineae,Ardenticatenales,Ardenticatenaceae,uncultured,uncultured Caldilinea sp.
63e9da91129231d9bb5a6eff99325c28,Bacteria,Verrucomicrobia,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Chthoniobacter,NA
56a71d1f391db2360534ff4c8d62cd0b,Bacteria,Deinococcus-Thermus,Deinococci,Deinococcales,Trueperaceae,Truepera,NA
f24b93ce8ff4e2e0ddb4cbb56eaf2b20,Bacteria,Planctomycetes,Phycisphaerae,Tepidisphaerales,WD2101 soil group,NA,NA
fd8f88bd5fa01ecca8b3766e252a4eda,Bacteria,Gemmatimonadetes,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Gemmatimonas,NA
d1b8599fca6e724a62e622d9826fb71c,Bacteria,Chloroflexi,Chloroflexia,Kallotenuales,NA,NA,NA
5b4933ecd387811420891d262f4a60bd,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,bacteriap25,unidentified,unidentified
670b4475debf082578f7d5be422ea086,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Myxococcaceae,NA,NA
11321a2f2127eb1aac8c3f2725e60ee2,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,uncultured,NA,NA
9a93c5962adb549f1a991954cd1fb5f0,Bacteria,Chloroflexi,Chloroflexia,Chloroflexales,Roseiflexaceae,uncultured,NA
f85604078784108889692dd18f24d838,Bacteria,NA,NA,NA,NA,NA,NA
ef7fd9ed5875b31433cd12562c860949,Bacteria,NA,NA,NA,NA,NA,NA
6bf5948a0c974e79b1dcd76e7ad548dd,Bacteria,Gemmatimonadetes,Longimicrobia,Longimicrobiales,Longimicrobiaceae,uncultured bacterium,uncultured bacterium
2b976ccf0b82f77d8c581442c982e19e,Bacteria,Proteobacteria,Alphaproteobacteria,Azospirillales,Azospirillaceae,Azospirillum,uncultured Azospirillum sp.
20f2649f6a0c36aa6459301019e2cb0a,Bacteria,Actinobacteria,0319-7L14,uncultured bacterium,uncultured bacterium,uncultured bacterium,uncultured bacterium
25fc60d54dfa7db0c10a321e475a60e8,Bacteria,Acidobacteria,Acidobacteriia,Solibacterales,Solibacteraceae (Subgroup 3),Bryobacter,uncultured soil bacterium
77097a0b674b9aa35ba4a899d9f1c06a,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Hirschia,metagenome
9c9f8b02ce6671a8e1310a69b7372da5,Bacteria,NA,NA,NA,NA,NA,NA
485cdbecd4b0ab46463142ef32ad5b65,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,uncultured,NA,NA
b198cb0720fbe2bf86a271fe61d41c60,Bacteria,Planctomycetes,Planctomycetacia,Gemmatales,Gemmataceae,uncultured,uncultured bacterium
